dut_id,profile,mode,voltage_v,optical_power_w,current_a
PD-008,normal,light_iv,-4.7,0.001,-0.000550000814135131
PD-008,normal,light_iv,-4.6,0.001,-0.0005500007963155185
PD-008,normal,light_iv,-4.5,0.001,-0.000550000850294786
PD-008,normal,light_iv,-4.4,0.001,-0.0005500008120889191
PD-008,normal,light_iv,-4.3,0.001,-0.0005500008186152317
PD-008,normal,light_iv,-4.2,0.001,-0.0005500008230011502
PD-008,normal,light_iv,-4.1,0.001,-0.0005500008277266304
PD-008,normal,light_iv,-4.0,0.001,-0.0005500008113840708
PD-008,normal,light_iv,-3.9,0.001,-0.0005500007816039898
PD-008,normal,light_iv,-3.8,0.001,-0.0005500008404418352
PD-008,normal,light_iv,-3.7,0.001,-0.0005500008319381586
PD-008,normal,light_iv,-3.6,0.001,-0.0005500008152671273
PD-008,normal,light_iv,-3.5,0.001,-0.0005500008414983922
PD-008,normal,light_iv,-3.4,0.001,-0.000550000823165572
PD-008,normal,light_iv,-3.3,0.001,-0.0005500008186466091
PD-008,normal,light_iv,-3.2,0.001,-0.0005500007844010528
PD-008,normal,light_iv,-3.1,0.001,-0.0005500008270518709
PD-008,normal,light_iv,-3.0,0.001,-0.0005500008336521172
PD-008,normal,light_iv,-2.9,0.001,-0.0005500008076027921
PD-008,normal,light_iv,-2.8,0.001,-0.0005500008080501387
PD-008,normal,light_iv,-2.7,0.001,-0.000550000835186181
PD-008,normal,light_iv,-2.6,0.001,-0.00055000080202875
PD-008,normal,light_iv,-2.5,0.001,-0.0005500008146340524
PD-008,normal,light_iv,-2.4,0.001,-0.0005500007944580913
PD-008,normal,light_iv,-2.3,0.001,-0.000550000836477543
PD-008,normal,light_iv,-2.2,0.001,-0.0005500008201767344
PD-008,normal,light_iv,-2.1,0.001,-0.0005500007723342849
PD-008,normal,light_iv,-2.0,0.001,-0.0005500008130515436
PD-008,normal,light_iv,-1.9,0.001,-0.000550000805882372
PD-008,normal,light_iv,-1.8,0.001,-0.0005500008182854468
PD-008,normal,light_iv,-1.7,0.001,-0.0005500007840426134
PD-008,normal,light_iv,-1.6,0.001,-0.0005500008029326485
PD-008,normal,light_iv,-1.5,0.001,-0.0005500008228399322
PD-008,normal,light_iv,-1.4,0.001,-0.000550000807014805
PD-008,normal,light_iv,-1.3,0.001,-0.0005500007982410916
PD-008,normal,light_iv,-1.2,0.001,-0.000550000784982092
PD-008,normal,light_iv,-1.1,0.001,-0.0005500008071617922
PD-008,normal,light_iv,-1.0,0.001,-0.0005500008148316898
PD-008,normal,light_iv,-0.9,0.001,-0.0005500008466282081
PD-008,normal,light_iv,-0.8,0.001,-0.0005500008387443997
PD-008,normal,light_iv,-0.7,0.001,-0.0005500008216915893
PD-008,normal,light_iv,-0.6,0.001,-0.000550000826547114
PD-008,normal,light_iv,-0.5,0.001,-0.0005500008305165847
PD-008,normal,light_iv,-0.4,0.001,-0.0005500007950533043
PD-008,normal,light_iv,-0.3,0.001,-0.0005500007869851905
PD-008,normal,light_iv,-0.2,0.001,-0.0005500007976407299
PD-008,normal,light_iv,-0.1,0.001,-0.0005500007571638955
PD-008,normal,repeatability,-2.0,0.001,-0.0005500008309143686
PD-008,normal,repeatability,-2.0,0.001,-0.000550000814848163
PD-008,normal,repeatability,-2.0,0.001,-0.0005500007873166609
PD-008,normal,repeatability,-2.0,0.001,-0.0005500007818614865
PD-008,normal,repeatability,-2.0,0.001,-0.0005500008188822617
PD-008,normal,repeatability,-2.0,0.001,-0.0005500008348426426
PD-008,normal,repeatability,-2.0,0.001,-0.0005500008074231411
PD-008,normal,repeatability,-2.0,0.001,-0.0005500007831297449
PD-008,normal,repeatability,-2.0,0.001,-0.0005500008073678474
PD-008,normal,repeatability,-2.0,0.001,-0.0005500008170555516
PD-009,normal,dark_iv,-5.0,0.0,-7.955485808849155e-10
PD-009,normal,dark_iv,-4.9,0.0,-8.519621211719184e-10
PD-009,normal,dark_iv,-4.8,0.0,-8.762784789864917e-10
PD-009,normal,dark_iv,-4.7,0.0,-8.71279092319538e-10
PD-009,normal,dark_iv,-4.6,0.0,-8.069155089604918e-10
PD-009,normal,dark_iv,-4.5,0.0,-8.319063481009771e-10
PD-009,normal,dark_iv,-4.4,0.0,-8.161461953862811e-10
PD-009,normal,dark_iv,-4.3,0.0,-8.382492425884876e-10
PD-009,normal,dark_iv,-4.2,0.0,-8.002653555483964e-10
PD-009,normal,dark_iv,-4.1,0.0,-7.892616270798081e-10
PD-009,normal,dark_iv,-4.0,0.0,-7.993800783715316e-10
PD-009,normal,dark_iv,-3.9,0.0,-8.025369542419876e-10
PD-009,normal,dark_iv,-3.8,0.0,-8.09078922380132e-10
PD-009,normal,dark_iv,-3.7,0.0,-8.086012329924685e-10
PD-009,normal,dark_iv,-3.6,0.0,-8.064006726860987e-10
PD-009,normal,dark_iv,-3.5,0.0,-8.314078799876577e-10
PD-009,normal,dark_iv,-3.4,0.0,-8.00793185648436e-10
PD-009,normal,dark_iv,-3.3,0.0,-7.807747255137676e-10
PD-009,normal,dark_iv,-3.2,0.0,-8.195960877452171e-10
PD-009,normal,dark_iv,-3.1,0.0,-8.012977216123749e-10
PD-009,normal,dark_iv,-3.0,0.0,-8.31263606243141e-10
PD-009,normal,dark_iv,-2.9,0.0,-8.314077207449233e-10
PD-009,normal,dark_iv,-2.8,0.0,-8.165188019568509e-10
PD-009,normal,dark_iv,-2.7,0.0,-7.994663051158858e-10
PD-009,normal,dark_iv,-2.6,0.0,-8.73190244603467e-10
PD-009,normal,dark_iv,-2.5,0.0,-8.304953176796295e-10
PD-009,normal,dark_iv,-2.4,0.0,-8.012799714742256e-10
PD-009,normal,dark_iv,-2.3,0.0,-8.068734938401724e-10
PD-009,normal,dark_iv,-2.2,0.0,-7.911514825889351e-10
PD-009,normal,dark_iv,-2.1,0.0,-7.896042172207926e-10
PD-009,normal,dark_iv,-2.0,0.0,-7.9943076949165e-10
PD-009,normal,dark_iv,-1.9,0.0,-7.931260724816543e-10
PD-009,normal,dark_iv,-1.8,0.0,-8.151539048889109e-10
PD-009,normal,dark_iv,-1.7,0.0,-8.050635350114912e-10
PD-009,normal,dark_iv,-1.6,0.0,-8.118602241306265e-10
PD-009,normal,dark_iv,-1.5,0.0,-7.826230282410963e-10
PD-009,normal,dark_iv,-1.4,0.0,-8.041649907584977e-10
PD-009,normal,dark_iv,-1.3,0.0,-8.017397542280477e-10
PD-009,normal,dark_iv,-1.2,0.0,-8.291920736812832e-10
PD-009,normal,dark_iv,-1.1,0.0,-8.14410732188095e-10
PD-009,normal,dark_iv,-1.0,0.0,-8.046054977476075e-10
PD-009,normal,dark_iv,-0.9,0.0,-8.15363930761086e-10
PD-009,normal,dark_iv,-0.8,0.0,-7.921757080899124e-10
PD-009,normal,dark_iv,-0.7,0.0,-8.014244859263419e-10
PD-009,normal,dark_iv,-0.6,0.0,-8.099116627317177e-10
PD-009,normal,dark_iv,-0.5,0.0,-8.027685908735786e-10
PD-009,normal,dark_iv,-0.4,0.0,-8.260210876207268e-10
PD-009,normal,dark_iv,-0.3,0.0,-7.871066670774986e-10
PD-009,normal,dark_iv,-0.2,0.0,-7.90667013102261e-10
PD-009,normal,dark_iv,-0.1,0.0,-7.563968036342691e-10
PD-009,normal,light_iv,-5.0,0.001,-0.0005500008315164295
PD-009,normal,light_iv,-4.9,0.001,-0.0005500008036944394
PD-009,normal,light_iv,-4.8,0.001,-0.0005500008083553144
PD-009,normal,light_iv,-4.7,0.001,-0.000550000808918921
PD-009,normal,light_iv,-4.6,0.001,-0.0005500008314740528
PD-009,normal,light_iv,-4.5,0.001,-0.0005500008023672137
PD-009,normal,light_iv,-4.4,0.001,-0.0005500008199482547
PD-009,normal,light_iv,-4.3,0.001,-0.0005500007542779257
PD-009,normal,light_iv,-4.2,0.001,-0.0005500008531587029
PD-009,normal,light_iv,-4.1,0.001,-0.0005500008109245093
PD-009,normal,light_iv,-4.0,0.001,-0.0005500008189059774
PD-009,normal,light_iv,-3.9,0.001,-0.000550000824995483
PD-009,normal,light_iv,-3.8,0.001,-0.0005500008474402295
PD-009,normal,light_iv,-3.7,0.001,-0.0005500007856195374
PD-009,normal,light_iv,-3.6,0.001,-0.0005500008462696133
PD-009,normal,light_iv,-3.5,0.001,-0.0005500008023086824
PD-009,normal,light_iv,-3.4,0.001,-0.000550000823130592
PD-009,normal,light_iv,-3.3,0.001,-0.0005500008346033041
PD-009,normal,light_iv,-3.2,0.001,-0.0005500008451776987
PD-009,normal,light_iv,-3.1,0.001,-0.0005500008158516268
PD-009,normal,light_iv,-3.0,0.001,-0.0005500008128761904
PD-009,normal,light_iv,-2.9,0.001,-0.0005500008129968586
PD-009,normal,light_iv,-2.8,0.001,-0.0005500008352923988
PD-009,normal,light_iv,-2.7,0.001,-0.0005500008087815774
PD-009,normal,light_iv,-2.6,0.001,-0.0005500008230880043
PD-009,normal,light_iv,-2.5,0.001,-0.000550000792835752
PD-009,normal,light_iv,-2.4,0.001,-0.0005500007991678615
PD-009,normal,light_iv,-2.3,0.001,-0.0005500007802964576
PD-009,normal,light_iv,-2.2,0.001,-0.0005500008529683454
PD-009,normal,light_iv,-2.1,0.001,-0.000550000769037744
PD-009,normal,light_iv,-2.0,0.001,-0.0005500008236433415
PD-009,normal,light_iv,-1.9,0.001,-0.0005500008199846837
PD-009,normal,light_iv,-1.8,0.001,-0.0005500008055571328
PD-009,normal,light_iv,-1.7,0.001,-0.0005500008185554645
PD-009,normal,light_iv,-1.6,0.001,-0.0005500008415045844
PD-009,normal,light_iv,-1.5,0.001,-0.0005500007976606446
PD-009,normal,light_iv,-1.4,0.001,-0.000550000834987396
PD-009,normal,light_iv,-1.3,0.001,-0.0005500008188621553
PD-009,normal,light_iv,-1.2,0.001,-0.0005500008259272126
PD-009,normal,light_iv,-1.1,0.001,-0.0005500008349641388
PD-009,normal,light_iv,-1.0,0.001,-0.0005500008124315046
PD-009,normal,light_iv,-0.9,0.001,-0.0005500007872591607
PD-009,normal,light_iv,-0.8,0.001,-0.0005500007969069604
PD-009,normal,light_iv,-0.7,0.001,-0.0005500008133123012
PD-009,normal,light_iv,-0.6,0.001,-0.0005500007539961887
PD-009,normal,light_iv,-0.5,0.001,-0.0005500008248594658
PD-009,normal,light_iv,-0.4,0.001,-0.0005500008057905832
PD-009,normal,light_iv,-0.3,0.001,-0.0005500008168127523
PD-009,normal,light_iv,-0.2,0.001,-0.0005500007950953508
PD-009,normal,light_iv,-0.1,0.001,-0.0005500007318975747
PD-009,normal,repeatability,-2.0,0.001,-0.0005500007996597681
PD-009,normal,repeatability,-2.0,0.001,-0.0005500008290084996
PD-009,normal,repeatability,-2.0,0.001,-0.0005500007912814773
PD-009,normal,repeatability,-2.0,0.001,-0.0005500008180482173
PD-009,normal,repeatability,-2.0,0.001,-0.000550000774040082
PD-009,normal,repeatability,-2.0,0.001,-0.000550000794837562
PD-009,normal,repeatability,-2.0,0.001,-0.0005500007967119859
PD-009,normal,repeatability,-2.0,0.001,-0.0005500008441784407
PD-009,normal,repeatability,-2.0,0.001,-0.0005500007873610866
PD-009,normal,repeatability,-2.0,0.001,-0.0005500008034441459
PD-010,normal,dark_iv,-5.0,0.0,-8.492243369296658e-10
PD-010,normal,dark_iv,-4.9,0.0,-8.514570631560311e-10
PD-010,normal,dark_iv,-4.8,0.0,-8.053216732290452e-10
PD-010,normal,dark_iv,-4.7,0.0,-8.010905190482287e-10
PD-010,normal,dark_iv,-4.6,0.0,-7.889833486055765e-10
PD-010,normal,dark_iv,-4.5,0.0,-8.249267771450697e-10
PD-010,normal,dark_iv,-4.4,0.0,-8.429532684146758e-10
PD-010,normal,dark_iv,-4.3,0.0,-8.067199484184636e-10
PD-010,normal,dark_iv,-4.2,0.0,-8.142419832170957e-10
PD-010,normal,dark_iv,-4.1,0.0,-8.180457695334718e-10
PD-010,normal,dark_iv,-4.0,0.0,-8.164426517358678e-10
PD-010,normal,dark_iv,-3.9,0.0,-8.171485220200958e-10
PD-010,normal,dark_iv,-3.8,0.0,-8.395578881111693e-10
PD-010,normal,dark_iv,-3.7,0.0,-7.733680343035422e-10
PD-010,normal,dark_iv,-3.6,0.0,-8.162749815080039e-10
PD-010,normal,dark_iv,-3.5,0.0,-8.172436287966708e-10
PD-010,normal,dark_iv,-3.4,0.0,-8.278024055109334e-10
PD-010,normal,dark_iv,-3.3,0.0,-8.374215564418106e-10
PD-010,normal,dark_iv,-3.2,0.0,-8.018597170294798e-10
PD-010,normal,dark_iv,-3.1,0.0,-8.186882253493888e-10
PD-010,normal,dark_iv,-3.0,0.0,-7.78063657179938e-10
PD-010,normal,dark_iv,-2.9,0.0,-8.08992752347839e-10
PD-010,normal,dark_iv,-2.8,0.0,-8.443074400080429e-10
PD-010,normal,dark_iv,-2.7,0.0,-8.207005541169231e-10
PD-010,normal,dark_iv,-2.6,0.0,-8.171529994110226e-10
PD-010,normal,dark_iv,-2.5,0.0,-8.043570095798623e-10
PD-010,normal,dark_iv,-2.4,0.0,-7.799119171371774e-10
PD-010,normal,dark_iv,-2.3,0.0,-7.877370379629469e-10
PD-010,normal,dark_iv,-2.2,0.0,-7.973687750751554e-10
PD-010,normal,dark_iv,-2.1,0.0,-8.093408769222041e-10
PD-010,normal,dark_iv,-2.0,0.0,-8.120161929580439e-10
PD-010,normal,dark_iv,-1.9,0.0,-7.724609173194745e-10
PD-010,normal,dark_iv,-1.8,0.0,-8.12063556633977e-10
PD-010,normal,dark_iv,-1.7,0.0,-8.273300305679974e-10
PD-010,normal,dark_iv,-1.6,0.0,-8.088422521197739e-10
PD-010,normal,dark_iv,-1.5,0.0,-7.743450360726059e-10
PD-010,normal,dark_iv,-1.4,0.0,-8.1547003278354e-10
PD-010,normal,dark_iv,-1.3,0.0,-8.257531207367646e-10
PD-010,normal,dark_iv,-1.2,0.0,-8.369304725250206e-10
PD-010,normal,dark_iv,-1.1,0.0,-8.194541107922119e-10
PD-010,normal,dark_iv,-1.0,0.0,-8.038061845853435e-10
PD-010,normal,dark_iv,-0.9,0.0,-7.970908214799888e-10
PD-010,normal,dark_iv,-0.8,0.0,-7.743409107524353e-10
PD-010,normal,dark_iv,-0.7,0.0,-7.865459969749869e-10
PD-010,normal,dark_iv,-0.6,0.0,-7.94352163704179e-10
PD-010,normal,dark_iv,-0.5,0.0,-7.827035141186226e-10
PD-010,normal,dark_iv,-0.4,0.0,-7.781778244045655e-10
PD-010,normal,dark_iv,-0.3,0.0,-8.257020519071563e-10
PD-010,normal,dark_iv,-0.2,0.0,-7.939337141255065e-10
PD-010,normal,dark_iv,-0.1,0.0,-7.272396853126836e-10
PD-010,normal,light_iv,-5.0,0.001,-0.0005500007929991761
PD-010,normal,light_iv,-4.9,0.001,-0.0005500008291247333
PD-010,normal,light_iv,-4.8,0.001,-0.0005500008628304129
PD-010,normal,light_iv,-4.7,0.001,-0.0005500008174985568
PD-010,normal,light_iv,-4.6,0.001,-0.000550000854825635
PD-010,normal,light_iv,-4.5,0.001,-0.0005500008330026016
PD-010,normal,light_iv,-4.4,0.001,-0.0005500007740956934
PD-010,normal,light_iv,-4.3,0.001,-0.0005500008061403349
PD-010,normal,light_iv,-4.2,0.001,-0.0005500008363599998
PD-010,normal,light_iv,-4.1,0.001,-0.0005500008284339192
PD-010,normal,light_iv,-4.0,0.001,-0.0005500008127728461
PD-010,normal,light_iv,-3.9,0.001,-0.0005500008397423718
PD-010,normal,light_iv,-3.8,0.001,-0.0005500008298143798
PD-010,normal,light_iv,-3.7,0.001,-0.0005500008261639102
PD-010,normal,light_iv,-3.6,0.001,-0.0005500007924599343
PD-010,normal,light_iv,-3.5,0.001,-0.000550000803054159
PD-010,normal,light_iv,-3.4,0.001,-0.0005500008138872208
PD-010,normal,light_iv,-3.3,0.001,-0.0005500008435944534
PD-010,normal,light_iv,-3.2,0.001,-0.0005500008403129639
PD-010,normal,light_iv,-3.1,0.001,-0.0005500008204386468
PD-010,normal,light_iv,-3.0,0.001,-0.000550000819933485
PD-010,normal,light_iv,-2.9,0.001,-0.0005500008091755914
PD-010,normal,light_iv,-2.8,0.001,-0.0005500008281742647
PD-010,normal,light_iv,-2.7,0.001,-0.0005500008042705105
PD-010,normal,light_iv,-2.6,0.001,-0.0005500008318069869
PD-010,normal,light_iv,-2.5,0.001,-0.0005500008198502526
PD-010,normal,light_iv,-2.4,0.001,-0.0005500007995071142
PD-010,normal,light_iv,-2.3,0.001,-0.0005500008162905015
PD-010,normal,light_iv,-2.2,0.001,-0.0005500007774134012
PD-010,normal,light_iv,-2.1,0.001,-0.0005500007920393183
PD-010,normal,light_iv,-2.0,0.001,-0.0005500007787237717
PD-010,normal,light_iv,-1.9,0.001,-0.0005500007881382707
PD-010,normal,light_iv,-1.8,0.001,-0.0005500008013580119
PD-010,normal,light_iv,-1.7,0.001,-0.000550000785645771
PD-010,normal,light_iv,-1.6,0.001,-0.0005500008186151138
PD-010,normal,light_iv,-1.5,0.001,-0.000550000835564341
PD-010,normal,light_iv,-1.4,0.001,-0.0005500008138255755
PD-010,normal,light_iv,-1.3,0.001,-0.0005500007777192212
PD-010,normal,light_iv,-1.2,0.001,-0.0005500007786455283
PD-010,normal,light_iv,-1.1,0.001,-0.0005500008398795246
PD-010,normal,light_iv,-1.0,0.001,-0.0005500008128186386
PD-010,normal,light_iv,-0.9,0.001,-0.0005500008022345374
PD-010,normal,light_iv,-0.8,0.001,-0.000550000805123957
PD-010,normal,light_iv,-0.7,0.001,-0.0005500008070729746
PD-010,normal,light_iv,-0.6,0.001,-0.0005500008361251756
PD-010,normal,light_iv,-0.5,0.001,-0.0005500007905454032
PD-010,normal,light_iv,-0.4,0.001,-0.0005500007740080313
PD-010,normal,light_iv,-0.3,0.001,-0.0005500007983196051
PD-010,normal,light_iv,-0.2,0.001,-0.0005500008442857426
PD-010,normal,light_iv,-0.1,0.001,-0.0005500007109754235
PD-010,normal,repeatability,-2.0,0.001,-0.0005500008223058242
PD-010,normal,repeatability,-2.0,0.001,-0.00055000078058459
PD-010,normal,repeatability,-2.0,0.001,-0.0005500008007095666
PD-010,normal,repeatability,-2.0,0.001,-0.000550000826737472
PD-010,normal,repeatability,-2.0,0.001,-0.0005500008059963777
PD-010,normal,repeatability,-2.0,0.001,-0.0005500007597043925
PD-010,normal,repeatability,-2.0,0.001,-0.0005500007978797276
PD-010,normal,repeatability,-2.0,0.001,-0.000550000806067324
PD-010,normal,repeatability,-2.0,0.001,-0.0005500008210413163
PD-010,normal,repeatability,-2.0,0.001,-0.0005500008003554088
PD-011,normal,dark_iv,-5.0,0.0,-8.519374328988064e-10
PD-011,normal,dark_iv,-4.9,0.0,-8.407527810774651e-10
PD-011,normal,dark_iv,-4.8,0.0,-7.941138285131813e-10
PD-011,normal,dark_iv,-4.7,0.0,-7.925723346679227e-10
PD-011,normal,dark_iv,-4.6,0.0,-8.355471581445504e-10
PD-011,normal,dark_iv,-4.5,0.0,-8.145352423692045e-10
PD-011,normal,dark_iv,-4.4,0.0,-8.258269609048375e-10
PD-011,normal,dark_iv,-4.3,0.0,-8.199333894709529e-10
PD-011,normal,dark_iv,-4.2,0.0,-8.250753209141964e-10
PD-011,normal,dark_iv,-4.1,0.0,-8.440719400274879e-10
PD-011,normal,dark_iv,-4.0,0.0,-8.70213658612316e-10
PD-011,normal,dark_iv,-3.9,0.0,-8.100737023332584e-10
PD-011,normal,dark_iv,-3.8,0.0,-8.120943864206852e-10
PD-011,normal,dark_iv,-3.7,0.0,-8.261550689514226e-10
PD-011,normal,dark_iv,-3.6,0.0,-8.099068433062224e-10
PD-011,normal,dark_iv,-3.5,0.0,-7.9792119732914e-10
PD-011,normal,dark_iv,-3.4,0.0,-8.077424892444496e-10
PD-011,normal,dark_iv,-3.3,0.0,-7.950969248667619e-10
PD-011,normal,dark_iv,-3.2,0.0,-8.58388675267943e-10
PD-011,normal,dark_iv,-3.1,0.0,-8.095414010112027e-10
PD-011,normal,dark_iv,-3.0,0.0,-8.278979382437764e-10
PD-011,normal,dark_iv,-2.9,0.0,-7.883791602033837e-10
PD-011,normal,dark_iv,-2.8,0.0,-8.372948119098426e-10
PD-011,normal,dark_iv,-2.7,0.0,-8.169176279758242e-10
PD-011,normal,dark_iv,-2.6,0.0,-8.37638408986311e-10
PD-011,normal,dark_iv,-2.5,0.0,-8.072867927968702e-10
PD-011,normal,dark_iv,-2.4,0.0,-8.158469189696213e-10
PD-011,normal,dark_iv,-2.3,0.0,-8.151167901209069e-10
PD-011,normal,dark_iv,-2.2,0.0,-8.270434926496186e-10
PD-011,normal,dark_iv,-2.1,0.0,-7.90337275807498e-10
PD-011,normal,dark_iv,-2.0,0.0,-8.367208306408749e-10
PD-011,normal,dark_iv,-1.9,0.0,-8.148646422811142e-10
PD-011,normal,dark_iv,-1.8,0.0,-8.162388469777225e-10
PD-011,normal,dark_iv,-1.7,0.0,-8.225370654565733e-10
PD-011,normal,dark_iv,-1.6,0.0,-8.023175400738858e-10
PD-011,normal,dark_iv,-1.5,0.0,-7.917959856574117e-10
PD-011,normal,dark_iv,-1.4,0.0,-8.104781589081546e-10
PD-011,normal,dark_iv,-1.3,0.0,-8.141853648528116e-10
PD-011,normal,dark_iv,-1.2,0.0,-7.954900282363307e-10
PD-011,normal,dark_iv,-1.1,0.0,-7.513671350386195e-10
PD-011,normal,dark_iv,-1.0,0.0,-8.086473765122272e-10
PD-011,normal,dark_iv,-0.9,0.0,-7.735734526891356e-10
PD-011,normal,dark_iv,-0.8,0.0,-7.977448933935088e-10
PD-011,normal,dark_iv,-0.7,0.0,-8.082478784881849e-10
PD-011,normal,dark_iv,-0.6,0.0,-7.871228495934982e-10
PD-011,normal,dark_iv,-0.5,0.0,-8.01687880631005e-10
PD-011,normal,dark_iv,-0.4,0.0,-8.099643021623181e-10
PD-011,normal,dark_iv,-0.3,0.0,-7.98481814086509e-10
PD-011,normal,dark_iv,-0.2,0.0,-8.065034019822501e-10
PD-011,normal,dark_iv,-0.1,0.0,-7.631408752907702e-10
PD-011,normal,light_iv,-5.0,0.001,-0.0005500008325738089
PD-011,normal,light_iv,-4.9,0.001,-0.0005500007969821819
PD-011,normal,light_iv,-4.8,0.001,-0.0005500008148893543
PD-011,normal,light_iv,-4.7,0.001,-0.0005500007934009638
PD-011,normal,light_iv,-4.6,0.001,-0.0005500007931251084
PD-011,normal,light_iv,-4.5,0.001,-0.0005500008098746464
PD-011,normal,light_iv,-4.4,0.001,-0.0005500007875804127
PD-011,normal,light_iv,-4.3,0.001,-0.0005500008161078336
PD-011,normal,light_iv,-4.2,0.001,-0.0005500008442325321
PD-011,normal,light_iv,-4.1,0.001,-0.0005500008173633759
PD-011,normal,light_iv,-4.0,0.001,-0.0005500008458351066
PD-011,normal,light_iv,-3.9,0.001,-0.0005500008095051352
PD-011,normal,light_iv,-3.8,0.001,-0.0005500008575529229
PD-011,normal,light_iv,-3.7,0.001,-0.0005500008151469768
PD-011,normal,light_iv,-3.6,0.001,-0.0005500008118059434
PD-011,normal,light_iv,-3.5,0.001,-0.0005500008271482745
PD-011,normal,light_iv,-3.4,0.001,-0.0005500008460688941
PD-011,normal,light_iv,-3.3,0.001,-0.0005500008449400022
PD-011,normal,light_iv,-3.2,0.001,-0.0005500007976833349
PD-011,normal,light_iv,-3.1,0.001,-0.0005500008047208731
PD-011,normal,light_iv,-3.0,0.001,-0.0005500008329769905
PD-011,normal,light_iv,-2.9,0.001,-0.0005500007700710729
PD-011,normal,light_iv,-2.8,0.001,-0.0005500008223390233
PD-011,normal,light_iv,-2.7,0.001,-0.0005500008145919238
PD-011,normal,light_iv,-2.6,0.001,-0.0005500007992970559
PD-011,normal,light_iv,-2.5,0.001,-0.0005500008146167888
PD-011,normal,light_iv,-2.4,0.001,-0.0005500008160098781
PD-011,normal,light_iv,-2.3,0.001,-0.0005500007897684732
PD-011,normal,light_iv,-2.2,0.001,-0.0005500008122530217
PD-011,normal,light_iv,-2.1,0.001,-0.0005500007913921718
PD-011,normal,light_iv,-2.0,0.001,-0.0005500007695010704
PD-011,normal,light_iv,-1.9,0.001,-0.0005500008284232376
PD-011,normal,light_iv,-1.8,0.001,-0.0005500008008342383
PD-011,normal,light_iv,-1.7,0.001,-0.0005500008461335997
PD-011,normal,light_iv,-1.6,0.001,-0.0005500008214961615
PD-011,normal,light_iv,-1.5,0.001,-0.0005500007825524148
PD-011,normal,light_iv,-1.4,0.001,-0.000550000810266706
PD-011,normal,light_iv,-1.3,0.001,-0.0005500008062359216
PD-011,normal,light_iv,-1.2,0.001,-0.0005500008122642062
PD-011,normal,light_iv,-1.1,0.001,-0.0005500008219825095
PD-011,normal,light_iv,-1.0,0.001,-0.0005500007974796102
PD-011,normal,light_iv,-0.9,0.001,-0.0005500008016912948
PD-011,normal,light_iv,-0.8,0.001,-0.0005500008096588348
PD-011,normal,light_iv,-0.7,0.001,-0.0005500007977087067
PD-011,normal,light_iv,-0.6,0.001,-0.000550000778034113
PD-011,normal,light_iv,-0.5,0.001,-0.0005500007999210207
PD-011,normal,light_iv,-0.4,0.001,-0.0005500008129448977
PD-011,normal,light_iv,-0.3,0.001,-0.0005500008102967988
PD-011,normal,light_iv,-0.2,0.001,-0.0005500008068302078
PD-011,normal,light_iv,-0.1,0.001,-0.0005500007228927524
PD-011,normal,repeatability,-2.0,0.001,-0.0005500008025100757
PD-011,normal,repeatability,-2.0,0.001,-0.0005500007778917426
PD-011,normal,repeatability,-2.0,0.001,-0.0005500008104287862
PD-011,normal,repeatability,-2.0,0.001,-0.0005500008004578831
PD-011,normal,repeatability,-2.0,0.001,-0.0005500008505743249
PD-011,normal,repeatability,-2.0,0.001,-0.0005500007856048461
PD-011,normal,repeatability,-2.0,0.001,-0.0005500008133696015
PD-011,normal,repeatability,-2.0,0.001,-0.0005500008124463009
PD-011,normal,repeatability,-2.0,0.001,-0.0005500008344877182
PD-011,normal,repeatability,-2.0,0.001,-0.0005500008138375603
PD-012,normal,dark_iv,-5.0,0.0,-8.212342344783454e-10
PD-012,normal,dark_iv,-4.9,0.0,-8.284723881655888e-10
PD-012,normal,dark_iv,-4.8,0.0,-8.186122858645825e-10
PD-012,normal,dark_iv,-4.7,0.0,-8.206352190138882e-10
PD-012,normal,dark_iv,-4.6,0.0,-8.269483851001673e-10
PD-012,normal,dark_iv,-4.5,0.0,-8.416227193768618e-10
PD-012,normal,dark_iv,-4.4,0.0,-8.152016086941295e-10
PD-012,normal,dark_iv,-4.3,0.0,-8.049178277559331e-10
PD-012,normal,dark_iv,-4.2,0.0,-7.818222634960688e-10
PD-012,normal,dark_iv,-4.1,0.0,-8.019379298095256e-10
PD-012,normal,dark_iv,-4.0,0.0,-8.260868578668145e-10
PD-012,normal,dark_iv,-3.9,0.0,-8.389705793508776e-10
PD-012,normal,dark_iv,-3.8,0.0,-8.559317163935753e-10
PD-012,normal,dark_iv,-3.7,0.0,-8.345488668173223e-10
PD-012,normal,dark_iv,-3.6,0.0,-7.79955687454881e-10
PD-012,normal,dark_iv,-3.5,0.0,-8.107728831329717e-10
PD-012,normal,dark_iv,-3.4,0.0,-8.456239347083326e-10
PD-012,normal,dark_iv,-3.3,0.0,-8.169248516588912e-10
PD-012,normal,dark_iv,-3.2,0.0,-8.305938091865056e-10
PD-012,normal,dark_iv,-3.1,0.0,-8.080070010733919e-10
PD-012,normal,dark_iv,-3.0,0.0,-7.906216428367046e-10
PD-012,normal,dark_iv,-2.9,0.0,-8.19036105822032e-10
PD-012,normal,dark_iv,-2.8,0.0,-8.350630398970268e-10
PD-012,normal,dark_iv,-2.7,0.0,-8.247258565437359e-10
PD-012,normal,dark_iv,-2.6,0.0,-7.849905003414386e-10
PD-012,normal,dark_iv,-2.5,0.0,-7.843339524351325e-10
